"Commit","RefactoringType","Before","After","BeforeLOC","AfterLOC"
"719332e8c1d681284503acb1720011e816ff0932","CHANGE_SIGNATURE","{Method processNanos(BytesRef, long, long) at x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/expression/function/scalar/date/DateDiff.java:240}","{Method processNanos(BytesRef, long, long, ZoneId) at x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/expression/function/scalar/date/DateDiff.java:243}","3","3"
"719332e8c1d681284503acb1720011e816ff0932","CHANGE_SIGNATURE","{Method new(Source, EvalOperator.ExpressionEvaluator.Factory, EvalOperator.ExpressionEvaluator.Factory, EvalOperator.ExpressionEvaluator.Factory) at x-pack/plugin/esql/src/main/generated/org/elasticsearch/xpack/esql/expression/function/scalar/date/DateDiffMillisEvaluator.java:191}","{Method new(Source, EvalOperator.ExpressionEvaluator.Factory, EvalOperator.ExpressionEvaluator.Factory, EvalOperator.ExpressionEvaluator.Factory, ZoneId) at x-pack/plugin/esql/src/main/generated/org/elasticsearch/xpack/esql/expression/function/scalar/date/DateDiffMillisEvaluator.java:197}","6","7"
"719332e8c1d681284503acb1720011e816ff0932","CHANGE_SIGNATURE","{Method new(Source, DateDiff.Part, EvalOperator.ExpressionEvaluator.Factory, EvalOperator.ExpressionEvaluator.Factory) at x-pack/plugin/esql/src/main/generated/org/elasticsearch/xpack/esql/expression/function/scalar/date/DateDiffConstantNanosMillisEvaluator.java:166}","{Method new(Source, DateDiff.Part, EvalOperator.ExpressionEvaluator.Factory, EvalOperator.ExpressionEvaluator.Factory, ZoneId) at x-pack/plugin/esql/src/main/generated/org/elasticsearch/xpack/esql/expression/function/scalar/date/DateDiffConstantNanosMillisEvaluator.java:173}","6","7"
"719332e8c1d681284503acb1720011e816ff0932","CHANGE_SIGNATURE","{Method new(Source, DateDiff.Part, EvalOperator.ExpressionEvaluator, EvalOperator.ExpressionEvaluator, DriverContext) at x-pack/plugin/esql/src/main/generated/org/elasticsearch/xpack/esql/expression/function/scalar/date/DateDiffConstantMillisNanosEvaluator.java:44}","{Method new(Source, DateDiff.Part, EvalOperator.ExpressionEvaluator, EvalOperator.ExpressionEvaluator, ZoneId, DriverContext) at x-pack/plugin/esql/src/main/generated/org/elasticsearch/xpack/esql/expression/function/scalar/date/DateDiffConstantMillisNanosEvaluator.java:48}","7","8"
"6763f4ecd50ccf984d351f33a2149145bd891eef"
"26afb17a76c324b69e3ad3f8249085507f953900"
"154023eaf78ba4c3d1362d85043126fa8c30835e","RENAME","{Method testIndexSettingAutoIndexTypeSupportedGPUSupported() at x-pack/plugin/gpu/src/internalClusterTest/java/org/elasticsearch/xpack/gpu/GPUPluginInitializationWithGPUIT.java:127}","{Method testIndexSettingAutoAllSupported() at x-pack/plugin/gpu/src/internalClusterTest/java/org/elasticsearch/xpack/gpu/GPUPluginInitializationWithGPUIT.java:169}","17","17"
"154023eaf78ba4c3d1362d85043126fa8c30835e","RENAME","{Method testIndexSettingOnIndexTypeSupportedGPUSupported() at x-pack/plugin/gpu/src/internalClusterTest/java/org/elasticsearch/xpack/gpu/GPUPluginInitializationWithGPUIT.java:92}","{Method testIndexSettingOnIndexAllSupported() at x-pack/plugin/gpu/src/internalClusterTest/java/org/elasticsearch/xpack/gpu/GPUPluginInitializationWithGPUIT.java:113}","17","17"
"440ae5863f921bdcd28c93f1a0a0dcdfb0df998a"
"88bc195b85ae469cce451ced87e04072ea89d587"
"0e7aca6f6f9fb9982b18dd861fabf2caf3fa3054"
"f21036611ef49b16837834b3595ee8af1948f20f"
"4356a3e721dc02c8afba308a306b398a85ede211"
"ef8a00821b3cd1b68d9ca8288f79e697c3f3cfbb"
"2af0640875f099ec08c467c15cbada249c63f5ae","MOVE","{Class ZeroBytesReferenceTests at test/framework/src/main/java/org/elasticsearch/common/bytes/ZeroBytesReferenceTests.java:16}","{Class ZeroBytesReferenceTests at test/framework/src/test/java/org/elasticsearch/common/bytes/ZeroBytesReferenceTests.java:16}","44","44"
"d8487bd3e33e211e2f5d2703219aaaa6cbb59836"
"e6a89ed16d550b5f543f4e5fcdce41930d096bbd","EXTRACT_MOVE","{Method doRule(LogicalPlan, LocalLogicalOptimizerContext, Map) at x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/optimizer/rules/logical/local/PushExpressionsToFieldLoad.java:53}","{Method transformExpression(Expression, BlockLoaderExpression) at x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/optimizer/rules/logical/local/PushExpressionsToFieldLoad.java:100}","43","15"
"e6a89ed16d550b5f543f4e5fcdce41930d096bbd","INTERNAL_MOVE","{Method doRule(LogicalPlan, LocalLogicalOptimizerContext, Map) at x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/optimizer/rules/logical/local/PushExpressionsToFieldLoad.java:53}","{Method doRule(LogicalPlan) at x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/optimizer/rules/logical/local/PushExpressionsToFieldLoad.java:66}","43","33"
"e6a89ed16d550b5f543f4e5fcdce41930d096bbd","INTERNAL_MOVE","{Method replaceFieldsForFieldTransformations(Expression, Map, BlockLoaderExpression.PushedBlockLoaderExpression) at x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/optimizer/rules/logical/local/PushExpressionsToFieldLoad.java:101}","{Method replaceFieldsForFieldTransformations(Expression, BlockLoaderExpression.PushedBlockLoaderExpression) at x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/optimizer/rules/logical/local/PushExpressionsToFieldLoad.java:116}","23","22"
"df9f1f9bb16863b1a4a59bffae453a2b857208a7"
"96ea61b7d01ff724b1edfba8fba71a9bbf5c1270"
"683df118f3898fc111d0fa157133dac67ceddaae"
"ef7a5e65c9c3f8e8df92663570f4c922fe2cfd37"
"96e799acb87a90ba4522698da7b82bddb6a42bd9","EXTRACT_MOVE","{Method queryStatsFor(PhysicalPlan) at x-pack/plugin/esql/src/test/java/org/elasticsearch/xpack/esql/optimizer/LocalPhysicalPlanOptimizerTests.java:2473}","{Method stat() at x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/plan/physical/EsStatsQueryExec.java:121}","10","3"
"96e799acb87a90ba4522698da7b82bddb6a42bd9","INLINE","{Method stats() at x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/plan/physical/EsStatsQueryExec.java:86}","{Method rule(AggregateExec, LocalPhysicalOptimizerContext) at x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/optimizer/rules/physical/local/PushStatsToSource.java:47}","3","24"
"96e799acb87a90ba4522698da7b82bddb6a42bd9","EXTRACT_MOVE","{Method countSource(LocalExecutionPlannerContext, QueryBuilder, Expression) at x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/planner/EsPhysicalOperationProviders.java:397}","{Method tagTypes() at x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/plan/physical/EsStatsQueryExec.java:48}","10","3"
"96e799acb87a90ba4522698da7b82bddb6a42bd9","EXTRACT_MOVE","{Method pushableStats(AggregateExec, LocalPhysicalOptimizerContext) at x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/optimizer/rules/physical/local/PushStatsToSource.java:77}","{Method stat() at x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/plan/physical/EsStatsQueryExec.java:121}","66","3"
"96e799acb87a90ba4522698da7b82bddb6a42bd9","RENAME","{Class ReplaceRoundToWithQueryAndTagsTests at x-pack/plugin/esql/src/test/java/org/elasticsearch/xpack/esql/optimizer/rules/physical/local/ReplaceRoundToWithQueryAndTagsTests.java:75}","{Class SubstituteRoundToTests at x-pack/plugin/esql/src/test/java/org/elasticsearch/xpack/esql/optimizer/rules/physical/local/SubstituteRoundToTests.java:84}","644","828"
"96e799acb87a90ba4522698da7b82bddb6a42bd9","EXTRACT","{Method testRoundToTransformToQueryAndTagsWithCustomizedUpperLimit() at x-pack/plugin/esql/src/test/java/org/elasticsearch/xpack/esql/optimizer/rules/physical/local/ReplaceRoundToWithQueryAndTagsTests.java:468}","{Method validatePlanBeforeExchange(PhysicalPlan, DataType, List) at x-pack/plugin/esql/src/test/java/org/elasticsearch/xpack/esql/optimizer/rules/physical/local/SubstituteRoundToTests.java:614}","73","15"
"96e799acb87a90ba4522698da7b82bddb6a42bd9","CHANGE_SIGNATURE","{Method countSource(LocalExecutionPlannerContext, QueryBuilder, Expression) at x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/planner/EsPhysicalOperationProviders.java:397}","{Method countSource(LocalExecutionPlannerContext, Function, List, Expression) at x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/planner/EsPhysicalOperationProviders.java:404}","10","10"
"96e799acb87a90ba4522698da7b82bddb6a42bd9","EXTRACT","{Method testRoundToTransformToQueryAndTagsWithDefaultUpperLimit() at x-pack/plugin/esql/src/test/java/org/elasticsearch/xpack/esql/optimizer/rules/physical/local/ReplaceRoundToWithQueryAndTagsTests.java:413}","{Method validatePlanBeforeExchange(PhysicalPlan, DataType, List) at x-pack/plugin/esql/src/test/java/org/elasticsearch/xpack/esql/optimizer/rules/physical/local/SubstituteRoundToTests.java:614}","51","15"
"96e799acb87a90ba4522698da7b82bddb6a42bd9","EXTRACT","{Method testRoundToTransformToQueryAndTagsWithDefaultUpperLimit() at x-pack/plugin/esql/src/test/java/org/elasticsearch/xpack/esql/optimizer/rules/physical/local/ReplaceRoundToWithQueryAndTagsTests.java:413}","{Method validatePlanBeforeExchange(String, DataType) at x-pack/plugin/esql/src/test/java/org/elasticsearch/xpack/esql/optimizer/rules/physical/local/SubstituteRoundToTests.java:593}","51","3"
"96e799acb87a90ba4522698da7b82bddb6a42bd9","EXTRACT","{Method testDateTruncBucketNotTransformToQueryAndTagsWithLookupJoin() at x-pack/plugin/esql/src/test/java/org/elasticsearch/xpack/esql/optimizer/rules/physical/local/ReplaceRoundToWithQueryAndTagsTests.java:320}","{Method validatePlanBeforeExchange(PhysicalPlan, DataType, List) at x-pack/plugin/esql/src/test/java/org/elasticsearch/xpack/esql/optimizer/rules/physical/local/SubstituteRoundToTests.java:614}","50","15"
"96e799acb87a90ba4522698da7b82bddb6a42bd9","RENAME","{Method queryAndTags(PhysicalPlan) at x-pack/plugin/esql/src/test/java/org/elasticsearch/xpack/esql/optimizer/rules/physical/local/ReplaceRoundToWithQueryAndTagsTests.java:546}","{Method plainQueryAndTags(PhysicalPlan) at x-pack/plugin/esql/src/test/java/org/elasticsearch/xpack/esql/optimizer/rules/physical/local/SubstituteRoundToTests.java:634}","4","4"
"96e799acb87a90ba4522698da7b82bddb6a42bd9","EXTRACT_MOVE","{Method logicalPlanToPhysicalPlan(LogicalPlan, EsqlQueryRequest, PhysicalPlanOptimizer) at x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/session/EsqlSession.java:930}","{Method integrateEsFilterIntoFragment(PhysicalPlan, QueryBuilder) at x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/planner/PlannerUtils.java:204}","17","11"
"96e799acb87a90ba4522698da7b82bddb6a42bd9","EXTRACT_MOVE","{Method testCountAllWithFilter() at x-pack/plugin/esql/src/test/java/org/elasticsearch/xpack/esql/optimizer/LocalPhysicalPlanOptimizerTests.java:204}","{Method stat() at x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/plan/physical/EsStatsQueryExec.java:121}","6","3"
"96e799acb87a90ba4522698da7b82bddb6a42bd9","EXTRACT","{Method testDateTruncBucketTransformToQueryAndTagsWithOtherPushdownFunctions() at x-pack/plugin/esql/src/test/java/org/elasticsearch/xpack/esql/optimizer/rules/physical/local/ReplaceRoundToWithQueryAndTagsTests.java:250}","{Method validatePlanBeforeExchange(String, DataType) at x-pack/plugin/esql/src/test/java/org/elasticsearch/xpack/esql/optimizer/rules/physical/local/SubstituteRoundToTests.java:593}","51","3"
"96e799acb87a90ba4522698da7b82bddb6a42bd9","EXTRACT","{Method testDateTruncBucketTransformToQueryAndTags() at x-pack/plugin/esql/src/test/java/org/elasticsearch/xpack/esql/optimizer/rules/physical/local/ReplaceRoundToWithQueryAndTagsTests.java:129}","{Method validatePlanBeforeExchange(String, DataType) at x-pack/plugin/esql/src/test/java/org/elasticsearch/xpack/esql/optimizer/rules/physical/local/SubstituteRoundToTests.java:593}","37","3"
"96e799acb87a90ba4522698da7b82bddb6a42bd9","EXTRACT","{Method testDateTruncBucketTransformToQueryAndTagsWithOtherPushdownFunctions() at x-pack/plugin/esql/src/test/java/org/elasticsearch/xpack/esql/optimizer/rules/physical/local/ReplaceRoundToWithQueryAndTagsTests.java:250}","{Method validatePlanBeforeExchange(PhysicalPlan, DataType, List) at x-pack/plugin/esql/src/test/java/org/elasticsearch/xpack/esql/optimizer/rules/physical/local/SubstituteRoundToTests.java:614}","51","15"
"96e799acb87a90ba4522698da7b82bddb6a42bd9","EXTRACT","{Method testRoundToTransformToQueryAndTags() at x-pack/plugin/esql/src/test/java/org/elasticsearch/xpack/esql/optimizer/rules/physical/local/ReplaceRoundToWithQueryAndTagsTests.java:205}","{Method validatePlanBeforeExchange(String, DataType) at x-pack/plugin/esql/src/test/java/org/elasticsearch/xpack/esql/optimizer/rules/physical/local/SubstituteRoundToTests.java:593}","43","3"
"96e799acb87a90ba4522698da7b82bddb6a42bd9","EXTRACT","{Method testDateTruncBucketNotTransformToQueryAndTagsWithLookupJoin() at x-pack/plugin/esql/src/test/java/org/elasticsearch/xpack/esql/optimizer/rules/physical/local/ReplaceRoundToWithQueryAndTagsTests.java:320}","{Method validatePlanBeforeExchange(String, DataType) at x-pack/plugin/esql/src/test/java/org/elasticsearch/xpack/esql/optimizer/rules/physical/local/SubstituteRoundToTests.java:593}","50","3"
"96e799acb87a90ba4522698da7b82bddb6a42bd9","EXTRACT_MOVE","{Method testCountAllWithEval() at x-pack/plugin/esql/src/test/java/org/elasticsearch/xpack/esql/optimizer/LocalPhysicalPlanOptimizerTests.java:185}","{Method stat() at x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/plan/physical/EsStatsQueryExec.java:121}","9","3"
"96e799acb87a90ba4522698da7b82bddb6a42bd9","EXTRACT","{Method testDateTruncBucketTransformToQueryAndTags() at x-pack/plugin/esql/src/test/java/org/elasticsearch/xpack/esql/optimizer/rules/physical/local/ReplaceRoundToWithQueryAndTagsTests.java:129}","{Method validatePlanBeforeExchange(PhysicalPlan, DataType, List) at x-pack/plugin/esql/src/test/java/org/elasticsearch/xpack/esql/optimizer/rules/physical/local/SubstituteRoundToTests.java:614}","37","15"
"96e799acb87a90ba4522698da7b82bddb6a42bd9","CHANGE_SIGNATURE","{Method new(Source, String, QueryBuilder, Expression, List, List) at x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/plan/physical/EsStatsQueryExec.java:58}","{Method new(Source, String, QueryBuilder, Expression, List, Stat) at x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/plan/physical/EsStatsQueryExec.java:93}","8","8"
"96e799acb87a90ba4522698da7b82bddb6a42bd9","EXTRACT_MOVE","{Method testCountFieldWithFilter() at x-pack/plugin/esql/src/test/java/org/elasticsearch/xpack/esql/optimizer/LocalPhysicalPlanOptimizerTests.java:224}","{Method stat() at x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/plan/physical/EsStatsQueryExec.java:121}","6","3"
"96e799acb87a90ba4522698da7b82bddb6a42bd9","EXTRACT","{Method testRoundToTransformToQueryAndTags() at x-pack/plugin/esql/src/test/java/org/elasticsearch/xpack/esql/optimizer/rules/physical/local/ReplaceRoundToWithQueryAndTagsTests.java:205}","{Method validatePlanBeforeExchange(PhysicalPlan, DataType, List) at x-pack/plugin/esql/src/test/java/org/elasticsearch/xpack/esql/optimizer/rules/physical/local/SubstituteRoundToTests.java:614}","43","15"
"3ed487cb3e7aa5db51d9a21cb5360ce128b96f24","MOVE_RENAME","{Method listOfNewFileNames(IndexCommit, IndexCommit) at server/src/main/java/org/elasticsearch/index/engine/CombinedDeletionPolicy.java:306}","{Method additionalFileNames(IndexCommit, IndexCommit) at server/src/main/java/org/elasticsearch/common/lucene/Lucene.java:137}","4","4"
"4be381f5a6ee2697692a3bb5b49e00cdd96f5fa1","CHANGE_SIGNATURE","{Method combineIntermediate(ExponentialHistogramStates.SingleState, ExponentialHistogram) at x-pack/plugin/esql/compute/src/main/java/org/elasticsearch/compute/aggregation/HistogramMergeExponentialHistogramAggregator.java:31}","{Method combineIntermediate(ExponentialHistogramStates.SingleState, ExponentialHistogram, boolean) at x-pack/plugin/esql/compute/src/main/java/org/elasticsearch/compute/aggregation/HistogramMergeExponentialHistogramAggregator.java:31}","3","5"
"4be381f5a6ee2697692a3bb5b49e00cdd96f5fa1","CHANGE_SIGNATURE","{Method combineIntermediate(ExponentialHistogramStates.GroupingState, int, ExponentialHistogram) at x-pack/plugin/esql/compute/src/main/java/org/elasticsearch/compute/aggregation/HistogramMergeExponentialHistogramAggregator.java:47}","{Method combineIntermediate(ExponentialHistogramStates.GroupingState, int, ExponentialHistogram, boolean) at x-pack/plugin/esql/compute/src/main/java/org/elasticsearch/compute/aggregation/HistogramMergeExponentialHistogramAggregator.java:54}","3","5"
"979d92ecba40e99b9e407b17ecabb745c4a3b5da","PULL_UP","{Method shouldRetry(int) at modules/repository-s3/src/main/java/org/elasticsearch/repositories/s3/S3RetryingInputStream.java:325}","{Method shouldRetry(int) at server/src/main/java/org/elasticsearch/common/blobstore/RetryingInputStream.java:222}","10","10"
"979d92ecba40e99b9e407b17ecabb745c4a3b5da","EXTRACT_MOVE","{Method isEof() at modules/repository-s3/src/main/java/org/elasticsearch/repositories/s3/S3RetryingInputStream.java:419}","{Method isEof() at modules/repository-s3/src/main/java/org/elasticsearch/repositories/s3/S3RetryingInputStream.java:265}","3","3"
"979d92ecba40e99b9e407b17ecabb745c4a3b5da","INTERNAL_MOVE","{Method maybeAbort(ResponseInputStream) at modules/repository-s3/src/main/java/org/elasticsearch/repositories/s3/S3RetryingInputStream.java:385}","{Method maybeAbort(ResponseInputStream) at modules/repository-s3/src/main/java/org/elasticsearch/repositories/s3/S3RetryingInputStream.java:238}","13","13"
"979d92ecba40e99b9e407b17ecabb745c4a3b5da","RENAME","{Method openStreamWithRetry() at modules/repository-s3/src/main/java/org/elasticsearch/repositories/s3/S3RetryingInputStream.java:90}","{Method getInputStream(long, long) at modules/repository-s3/src/main/java/org/elasticsearch/repositories/s3/S3RetryingInputStream.java:55}","43","28"
"979d92ecba40e99b9e407b17ecabb745c4a3b5da","INTERNAL_MOVE","{Method close() at modules/repository-s3/src/main/java/org/elasticsearch/repositories/s3/S3RetryingInputStream.java:372}","{Method close() at modules/repository-s3/src/main/java/org/elasticsearch/repositories/s3/S3RetryingInputStream.java:225}","8","8"
"979d92ecba40e99b9e407b17ecabb745c4a3b5da","EXTRACT","{Method tryGetStreamLength(GetObjectResponse) at modules/repository-s3/src/main/java/org/elasticsearch/repositories/s3/S3RetryingInputStream.java:144}","{Method tryGetStreamLength(GetObjectResponse, long, long) at modules/repository-s3/src/main/java/org/elasticsearch/repositories/s3/S3RetryingInputStream.java:136}","37","37"
"979d92ecba40e99b9e407b17ecabb745c4a3b5da","EXTRACT_MOVE","{Method isAborted() at modules/repository-s3/src/main/java/org/elasticsearch/repositories/s3/S3RetryingInputStream.java:424}","{Method isAborted() at modules/repository-s3/src/main/java/org/elasticsearch/repositories/s3/S3RetryingInputStream.java:270}","4","4"
"979d92ecba40e99b9e407b17ecabb745c4a3b5da","PULL_UP","{Method delayBeforeRetry(long) at modules/repository-s3/src/main/java/org/elasticsearch/repositories/s3/S3RetryingInputStream.java:340}","{Method delayBeforeRetry(long) at server/src/main/java/org/elasticsearch/common/blobstore/RetryingInputStream.java:237}","9","9"
"979d92ecba40e99b9e407b17ecabb745c4a3b5da","PULL_UP","{Method maybeLogAndRecordMetricsForSuccess(int, String) at modules/repository-s3/src/main/java/org/elasticsearch/repositories/s3/S3RetryingInputStream.java:304}","{Method maybeLogAndRecordMetricsForSuccess(int, String) at server/src/main/java/org/elasticsearch/common/blobstore/RetryingInputStream.java:201}","16","13"
"979d92ecba40e99b9e407b17ecabb745c4a3b5da","EXTRACT_SUPER","{Class S3RetryingInputStream at modules/repository-s3/src/main/java/org/elasticsearch/repositories/s3/S3RetryingInputStream.java:44}","{Class RetryingInputStream at server/src/main/java/org/elasticsearch/common/blobstore/RetryingInputStream.java:26}","385","294"
"979d92ecba40e99b9e407b17ecabb745c4a3b5da","EXTRACT_MOVE","{Method openStreamWithRetry() at modules/repository-s3/src/main/java/org/elasticsearch/repositories/s3/S3RetryingInputStream.java:90}","{Method new(ResponseInputStream, long, long) at modules/repository-s3/src/main/java/org/elasticsearch/repositories/s3/S3RetryingInputStream.java:185}","43","6"
"979d92ecba40e99b9e407b17ecabb745c4a3b5da","PULL_UP","{Method ensureOpen() at modules/repository-s3/src/main/java/org/elasticsearch/repositories/s3/S3RetryingInputStream.java:228}","{Method ensureOpen() at server/src/main/java/org/elasticsearch/common/blobstore/RetryingInputStream.java:128}","6","6"
"979d92ecba40e99b9e407b17ecabb745c4a3b5da","EXTRACT","{Method shouldRetry(int) at modules/repository-s3/src/main/java/org/elasticsearch/repositories/s3/S3RetryingInputStream.java:325}","{Method getMaxRetries() at modules/repository-s3/src/main/java/org/elasticsearch/repositories/s3/S3RetryingInputStream.java:102}","10","3"
"979d92ecba40e99b9e407b17ecabb745c4a3b5da","EXTRACT","{Method maxRetriesForNoMeaningfulProgress() at modules/repository-s3/src/main/java/org/elasticsearch/repositories/s3/S3RetryingInputStream.java:336}","{Method getMaxRetries() at modules/repository-s3/src/main/java/org/elasticsearch/repositories/s3/S3RetryingInputStream.java:102}","3","3"
"979d92ecba40e99b9e407b17ecabb745c4a3b5da","PULL_UP","{Method currentStreamProgress() at modules/repository-s3/src/main/java/org/elasticsearch/repositories/s3/S3RetryingInputStream.java:321}","{Method currentStreamProgress() at server/src/main/java/org/elasticsearch/common/blobstore/RetryingInputStream.java:215}","3","6"
"979d92ecba40e99b9e407b17ecabb745c4a3b5da","PULL_UP","{Method logForFailure(String, Exception) at modules/repository-s3/src/main/java/org/elasticsearch/repositories/s3/S3RetryingInputStream.java:267}","{Method logForFailure(String, Exception) at server/src/main/java/org/elasticsearch/common/blobstore/RetryingInputStream.java:166}","13","12"
"979d92ecba40e99b9e407b17ecabb745c4a3b5da","PULL_UP","{Method maybeLogAndComputeRetryDelay(String, T) at modules/repository-s3/src/main/java/org/elasticsearch/repositories/s3/S3RetryingInputStream.java:250}","{Method maybeLogAndComputeRetryDelay(String, T) at server/src/main/java/org/elasticsearch/common/blobstore/RetryingInputStream.java:149}","16","16"
"979d92ecba40e99b9e407b17ecabb745c4a3b5da","PULL_UP","{Method addSuppressedExceptions(T) at modules/repository-s3/src/main/java/org/elasticsearch/repositories/s3/S3RetryingInputStream.java:411}","{Method addSuppressedExceptions(T) at server/src/main/java/org/elasticsearch/common/blobstore/RetryingInputStream.java:273}","6","6"
"979d92ecba40e99b9e407b17ecabb745c4a3b5da","EXTRACT","{Method read(byte[], int, int) at modules/repository-s3/src/main/java/org/elasticsearch/repositories/s3/S3RetryingInputStream.java:206}","{Method onRetryStarted(String) at modules/repository-s3/src/main/java/org/elasticsearch/repositories/s3/S3RetryingInputStream.java:85}","21","3"
"979d92ecba40e99b9e407b17ecabb745c4a3b5da","PULL_UP","{Method reopenStreamOrFail(IOException) at modules/repository-s3/src/main/java/org/elasticsearch/repositories/s3/S3RetryingInputStream.java:235}","{Method reopenStreamOrFail(IOException) at server/src/main/java/org/elasticsearch/common/blobstore/RetryingInputStream.java:135}","12","11"
"979d92ecba40e99b9e407b17ecabb745c4a3b5da","CHANGE_SIGNATURE","{Method getStreamLength(GetObjectResponse) at modules/repository-s3/src/main/java/org/elasticsearch/repositories/s3/S3RetryingInputStream.java:134}","{Method getStreamLength(GetObjectResponse, long, long) at modules/repository-s3/src/main/java/org/elasticsearch/repositories/s3/S3RetryingInputStream.java:127}","8","8"
"979d92ecba40e99b9e407b17ecabb745c4a3b5da","EXTRACT","{Method read() at modules/repository-s3/src/main/java/org/elasticsearch/repositories/s3/S3RetryingInputStream.java:183}","{Method onRetryStarted(String) at modules/repository-s3/src/main/java/org/elasticsearch/repositories/s3/S3RetryingInputStream.java:85}","21","3"
"979d92ecba40e99b9e407b17ecabb745c4a3b5da","EXTRACT_MOVE","{Method new(OperationPurpose, S3BlobStore, String, long, long) at modules/repository-s3/src/main/java/org/elasticsearch/repositories/s3/S3RetryingInputStream.java:72}","{Method new(BlobStoreServices, OperationPurpose, long, long) at server/src/main/java/org/elasticsearch/common/blobstore/RetryingInputStream.java:49}","17","16"
"979d92ecba40e99b9e407b17ecabb745c4a3b5da","PULL_UP","{Method read() at modules/repository-s3/src/main/java/org/elasticsearch/repositories/s3/S3RetryingInputStream.java:183}","{Method read() at server/src/main/java/org/elasticsearch/common/blobstore/RetryingInputStream.java:87}","21","19"
"979d92ecba40e99b9e407b17ecabb745c4a3b5da","PULL_UP","{Method maxRetriesForNoMeaningfulProgress() at modules/repository-s3/src/main/java/org/elasticsearch/repositories/s3/S3RetryingInputStream.java:336}","{Method maxRetriesForNoMeaningfulProgress() at server/src/main/java/org/elasticsearch/common/blobstore/RetryingInputStream.java:233}","3","3"
"979d92ecba40e99b9e407b17ecabb745c4a3b5da","EXTRACT","{Method reopenStreamOrFail(IOException) at modules/repository-s3/src/main/java/org/elasticsearch/repositories/s3/S3RetryingInputStream.java:235}","{Method getMeaningfulProgressSize() at modules/repository-s3/src/main/java/org/elasticsearch/repositories/s3/S3RetryingInputStream.java:97}","12","3"
"979d92ecba40e99b9e407b17ecabb745c4a3b5da","INTERNAL_MOVE","{Method skip(long) at modules/repository-s3/src/main/java/org/elasticsearch/repositories/s3/S3RetryingInputStream.java:400}","{Method skip(long) at modules/repository-s3/src/main/java/org/elasticsearch/repositories/s3/S3RetryingInputStream.java:253}","5","5"
"979d92ecba40e99b9e407b17ecabb745c4a3b5da","EXTRACT","{Method maybeLogAndRecordMetricsForSuccess(int, String) at modules/repository-s3/src/main/java/org/elasticsearch/repositories/s3/S3RetryingInputStream.java:304}","{Method onRetrySucceeded(String, long) at modules/repository-s3/src/main/java/org/elasticsearch/repositories/s3/S3RetryingInputStream.java:90}","16","5"
"979d92ecba40e99b9e407b17ecabb745c4a3b5da","PULL_UP","{Method getRetryDelayInMillis() at modules/repository-s3/src/main/java/org/elasticsearch/repositories/s3/S3RetryingInputStream.java:351}","{Method getRetryDelayInMillis() at server/src/main/java/org/elasticsearch/common/blobstore/RetryingInputStream.java:248}","4","4"
"979d92ecba40e99b9e407b17ecabb745c4a3b5da","PULL_UP","{Method logForRetry(Level, String, Exception) at modules/repository-s3/src/main/java/org/elasticsearch/repositories/s3/S3RetryingInputStream.java:281}","{Method logForRetry(Level, String, Exception) at server/src/main/java/org/elasticsearch/common/blobstore/RetryingInputStream.java:179}","22","21"
"979d92ecba40e99b9e407b17ecabb745c4a3b5da","INTERNAL_MOVE","{Method reset() at modules/repository-s3/src/main/java/org/elasticsearch/repositories/s3/S3RetryingInputStream.java:407}","{Method reset() at modules/repository-s3/src/main/java/org/elasticsearch/repositories/s3/S3RetryingInputStream.java:260}","3","3"
"979d92ecba40e99b9e407b17ecabb745c4a3b5da","PULL_UP","{Method read(byte[], int, int) at modules/repository-s3/src/main/java/org/elasticsearch/repositories/s3/S3RetryingInputStream.java:206}","{Method read(byte[], int, int) at server/src/main/java/org/elasticsearch/common/blobstore/RetryingInputStream.java:108}","21","19"
"657fbe2a5d6a510a6d76ecf6b1b2ecee3125d3df"
