repository,commit,type,before,after
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function send_fault_sig(pt_regs) at arch/m68k/kernel/traps.c:243}","{Function send_fault_sig(pt_regs) at arch/m68k/kernel/traps_mm.c:243})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function sys_getpagesize() at arch/m68k/kernel/sys_m68k.c:450}","{Function sys_getpagesize() at arch/m68k/kernel/sys_m68k_mm.c:450})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{File intc-2.c at arch/m68knommu/platform/coldfire/intc-2.c:1}","{File intc-2.c at arch/m68k/platform/coldfire/intc-2.c:1})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{File config.c at arch/m68knommu/platform/54xx/config.c:1}","{File config.c at arch/m68k/platform/54xx/config.c:1})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{File config.c at arch/m68knommu/platform/5249/config.c:1}","{File config.c at arch/m68k/platform/5249/config.c:1})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function config_amiga() at arch/m68k/kernel/setup.c:129}","{Function config_amiga() at arch/m68k/kernel/setup_mm.c:129})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function get_reg(task_struct, int) at arch/m68k/kernel/ptrace.c:74}","{Function get_reg(task_struct, int) at arch/m68k/kernel/ptrace_mm.c:74})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function free_initrd_mem(unsigned long, unsigned long) at arch/m68k/mm/init.c:138}","{Function free_initrd_mem(unsigned long, unsigned long) at arch/m68k/mm/init_mm.c:138})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function mem_init() at arch/m68k/mm/init.c:80}","{Function mem_init() at arch/m68k/mm/init_mm.c:80})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function apollo_parse_bootinfo(bi_record) at arch/m68k/kernel/setup.c:127}","{Function apollo_parse_bootinfo(bi_record) at arch/m68k/kernel/setup_mm.c:127})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{File dma_timer.c at arch/m68knommu/platform/coldfire/dma_timer.c:1}","{File dma_timer.c at arch/m68k/platform/coldfire/dma_timer.c:1})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{File intc2.c at arch/m68knommu/platform/5249/intc2.c:1}","{File intc2.c at arch/m68k/platform/5249/intc2.c:1})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function rt_save_fpu_state(ucontext, pt_regs) at arch/m68k/kernel/signal.c:544}","{Function rt_save_fpu_state(ucontext, pt_regs) at arch/m68k/kernel/signal_mm.c:544})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function config_sun3() at arch/m68k/kernel/setup.c:132}","{Function config_sun3() at arch/m68k/kernel/setup_mm.c:132})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function dma_sync_single_for_device(device, dma_addr_t, size_t, enum dma_data_direction) at arch/m68k/kernel/dma.c:70}","{Function dma_sync_single_for_device(device, dma_addr_t, size_t, enum dma_data_direction) at arch/m68k/kernel/dma_mm.c:70})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function thread_saved_pc(task_struct) at arch/m68k/kernel/process.c:59}","{Function thread_saved_pc(task_struct) at arch/m68k/kernel/process_mm.c:59})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function __lshrdi3() at arch/m68k/kernel/m68k_ksyms.c:5}","{Function __lshrdi3() at arch/m68k/kernel/m68k_ksyms_mm.c:5})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{File gpio.c at arch/m68knommu/platform/523x/gpio.c:1}","{File gpio.c at arch/m68k/platform/523x/gpio.c:1})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function iounmap() at arch/m68k/mm/kmap.c:229}","{Function iounmap() at arch/m68k/mm/kmap_mm.c:229})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function setup_arch(char) at arch/m68k/kernel/setup.c:217}","{Function setup_arch(char) at arch/m68k/kernel/setup_mm.c:217})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{File config.c at arch/m68knommu/platform/5407/config.c:1}","{File config.c at arch/m68k/platform/5407/config.c:1})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{File intc.c at arch/m68knommu/platform/coldfire/intc.c:1}","{File intc.c at arch/m68k/platform/coldfire/intc.c:1})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function atari_parse_bootinfo(bi_record) at arch/m68k/kernel/setup.c:120}","{Function atari_parse_bootinfo(bi_record) at arch/m68k/kernel/setup_mm.c:120})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function get_io_area(unsigned long) at arch/m68k/mm/kmap.c:57}","{Function get_io_area(unsigned long) at arch/m68k/mm/kmap_mm.c:57})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function __muldi3() at arch/m68k/kernel/m68k_ksyms.c:6}","{Function __muldi3() at arch/m68k/kernel/m68k_ksyms_mm.c:6})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function machine_power_off() at arch/m68k/kernel/process.c:117}","{Function machine_power_off() at arch/m68k/kernel/process_mm.c:117})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function ptrace_signal_deliver(pt_regs, void) at arch/m68k/kernel/signal.c:931}","{Function ptrace_signal_deliver(pt_regs, void) at arch/m68k/kernel/signal_mm.c:931})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function __muldi3(DItype, DItype) at arch/m68k/lib/muldi3.c:49}","{Function __muldi3(DItype, DItype) at arch/m68k/lib/muldi3_mm.c:49})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function dma_alloc_coherent(device, size_t, dma_addr_t, gfp_t) at arch/m68k/kernel/dma.c:18}","{Function dma_alloc_coherent(device, size_t, dma_addr_t, gfp_t) at arch/m68k/kernel/dma_mm.c:18})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function ret_from_fork() at arch/m68k/kernel/process.c:53}","{Function ret_from_fork() at arch/m68k/kernel/process_mm.c:53})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{File gpio.c at arch/m68knommu/platform/527x/gpio.c:1}","{File gpio.c at arch/m68k/platform/527x/gpio.c:1})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function module_free(module, void) at arch/m68k/kernel/module.c:31}","{Function module_free(module, void) at arch/m68k/kernel/module_mm.c:31})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function sys_get_thread_area() at arch/m68k/kernel/sys_m68k.c:472}","{Function sys_get_thread_area() at arch/m68k/kernel/sys_m68k_mm.c:472})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE_RENAME","{File dma.c at arch/m68knommu/kernel/dma.c:1}","{File dma_no.c at arch/m68k/kernel/dma_no.c:1})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function get_sigframe(k_sigaction, pt_regs, size_t) at arch/m68k/kernel/signal.c:701}","{Function get_sigframe(k_sigaction, pt_regs, size_t) at arch/m68k/kernel/signal_mm.c:701})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function syscall_trace() at arch/m68k/kernel/ptrace.c:264}","{Function syscall_trace() at arch/m68k/kernel/ptrace_mm.c:264})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function dma_map_single(device, void, size_t, enum dma_data_direction) at arch/m68k/kernel/dma.c:98}","{Function dma_map_single(device, void, size_t, enum dma_data_direction) at arch/m68k/kernel/dma_mm.c:98})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function rt_restore_fpu_state(ucontext) at arch/m68k/kernel/signal.c:241}","{Function rt_restore_fpu_state(ucontext) at arch/m68k/kernel/signal_mm.c:241})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function buserr_c(frame) at arch/m68k/kernel/traps.c:824}","{Function buserr_c(frame) at arch/m68k/kernel/traps_mm.c:824})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function c_start(seq_file, loff_t) at arch/m68k/kernel/setup.c:450}","{Function c_start(seq_file, loff_t) at arch/m68k/kernel/setup_mm.c:450})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function dz_vec() at arch/m68k/kernel/traps.c:107}","{Function dz_vec() at arch/m68k/kernel/traps_mm.c:107})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function fix_xframe040(frame, unsigned long, unsigned short) at arch/m68k/kernel/traps.c:355}","{Function fix_xframe040(frame, unsigned long, unsigned short) at arch/m68k/kernel/traps_mm.c:355})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function sys_atomic_barrier() at arch/m68k/kernel/sys_m68k.c:542}","{Function sys_atomic_barrier() at arch/m68k/kernel/sys_m68k_mm.c:542})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function do_040writebacks(frame) at arch/m68k/kernel/traps.c:363}","{Function do_040writebacks(frame) at arch/m68k/kernel/traps_mm.c:363})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function config_atari() at arch/m68k/kernel/setup.c:130}","{Function config_atari() at arch/m68k/kernel/setup_mm.c:130})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function m68k_clone(pt_regs) at arch/m68k/kernel/process.c:214}","{Function m68k_clone(pt_regs) at arch/m68k/kernel/process_mm.c:214})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function dz_vec6() at arch/m68k/kernel/traps.c:134}","{Function dz_vec6() at arch/m68k/kernel/traps_mm.c:134})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{File config.c at arch/m68knommu/platform/523x/config.c:1}","{File config.c at arch/m68k/platform/523x/config.c:1})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function snan_vec() at arch/m68k/kernel/traps.c:111}","{Function snan_vec() at arch/m68k/kernel/traps_mm.c:111})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function show_registers(pt_regs) at arch/m68k/kernel/traps.c:895}","{Function show_registers(pt_regs) at arch/m68k/kernel/traps_mm.c:895})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function copy_thread(unsigned long, unsigned long, unsigned long, task_struct, pt_regs) at arch/m68k/kernel/process.c:231}","{Function copy_thread(unsigned long, unsigned long, unsigned long, task_struct, pt_regs) at arch/m68k/kernel/process_mm.c:231})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function do_rt_sigreturn(unsigned long) at arch/m68k/kernel/signal.c:480}","{Function do_rt_sigreturn(unsigned long) at arch/m68k/kernel/signal_mm.c:480})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function show_cpuinfo(seq_file, void) at arch/m68k/kernel/setup.c:376}","{Function show_cpuinfo(seq_file, void) at arch/m68k/kernel/setup_mm.c:376})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{File init_task.c at arch/m68knommu/kernel/init_task.c:1}","{File init_task.c at arch/m68k/kernel/init_task.c:1})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function amiga_parse_bootinfo(bi_record) at arch/m68k/kernel/setup.c:119}","{Function amiga_parse_bootinfo(bi_record) at arch/m68k/kernel/setup_mm.c:119})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function fline_vec() at arch/m68k/kernel/traps.c:114}","{Function fline_vec() at arch/m68k/kernel/traps_mm.c:114})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function dump_stack() at arch/m68k/kernel/traps.c:1011}","{Function dump_stack() at arch/m68k/kernel/traps_mm.c:1011})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function mvme147_parse_bootinfo(bi_record) at arch/m68k/kernel/setup.c:125}","{Function mvme147_parse_bootinfo(bi_record) at arch/m68k/kernel/setup_mm.c:125})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{File config.c at arch/m68knommu/platform/532x/config.c:1}","{File config.c at arch/m68k/platform/532x/config.c:1})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function sys_sigaction(int, old_sigaction, old_sigaction) at arch/m68k/kernel/signal.c:114}","{Function sys_sigaction(int, old_sigaction, old_sigaction) at arch/m68k/kernel/signal_mm.c:114})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function sys_set_thread_area(unsigned long) at arch/m68k/kernel/sys_m68k.c:477}","{Function sys_set_thread_area(unsigned long) at arch/m68k/kernel/sys_m68k_mm.c:477})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function arch_ptrace(task_struct, long, unsigned long, unsigned long) at arch/m68k/kernel/ptrace.c:159}","{Function arch_ptrace(task_struct, long, unsigned long, unsigned long) at arch/m68k/kernel/ptrace_mm.c:159})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{File gpio.c at arch/m68knommu/platform/532x/gpio.c:1}","{File gpio.c at arch/m68k/platform/532x/gpio.c:1})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE_RENAME","{File sys_m68k.c at arch/m68knommu/kernel/sys_m68k.c:1}","{File sys_m68k_no.c at arch/m68k/kernel/sys_m68k_no.c:1})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function do_sigreturn(unsigned long) at arch/m68k/kernel/signal.c:451}","{Function do_sigreturn(unsigned long) at arch/m68k/kernel/signal_mm.c:451})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE_RENAME","{File ptrace.c at arch/m68knommu/kernel/ptrace.c:1}","{File ptrace_no.c at arch/m68k/kernel/ptrace_no.c:1})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function operr_vec6() at arch/m68k/kernel/traps.c:131}","{Function operr_vec6() at arch/m68k/kernel/traps_mm.c:131})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{File intc-simr.c at arch/m68knommu/platform/coldfire/intc-simr.c:1}","{File intc-simr.c at arch/m68k/platform/coldfire/intc-simr.c:1})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{File memmove.c at arch/m68knommu/lib/memmove.c:1}","{File memmove.c at arch/m68k/lib/memmove.c:1})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE_RENAME","{File traps.c at arch/m68knommu/kernel/traps.c:1}","{File traps_no.c at arch/m68k/kernel/traps_no.c:1})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function unfl_vec6() at arch/m68k/kernel/traps.c:133}","{Function unfl_vec6() at arch/m68k/kernel/traps_mm.c:133})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function fline_vec6() at arch/m68k/kernel/traps.c:136}","{Function fline_vec6() at arch/m68k/kernel/traps_mm.c:136})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function mvme16x_parse_bootinfo(bi_record) at arch/m68k/kernel/setup.c:124}","{Function mvme16x_parse_bootinfo(bi_record) at arch/m68k/kernel/setup_mm.c:124})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function show_regs(pt_regs) at arch/m68k/kernel/process.c:127}","{Function show_regs(pt_regs) at arch/m68k/kernel/process_mm.c:127})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function cache_flush_060(unsigned long, int, int, unsigned long) at arch/m68k/kernel/sys_m68k.c:223}","{Function cache_flush_060(unsigned long, int, int, unsigned long) at arch/m68k/kernel/sys_m68k_mm.c:223})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{File memcpy.c at arch/m68knommu/lib/memcpy.c:2}","{File memcpy.c at arch/m68k/lib/memcpy.c:2})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{File intc.c at arch/m68knommu/platform/5272/intc.c:1}","{File intc.c at arch/m68k/platform/5272/intc.c:1})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function do_page_fault(pt_regs, unsigned long, unsigned long) at arch/m68k/kernel/traps.c:241}","{Function do_page_fault(pt_regs, unsigned long, unsigned long) at arch/m68k/kernel/traps_mm.c:241})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function csum_partial_copy_from_user(void, void, int, __wsum, int) at arch/m68k/lib/checksum.c:135}","{Function csum_partial_copy_from_user(void, void, int, __wsum, int) at arch/m68k/lib/checksum_mm.c:135})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{File memset.c at arch/m68knommu/lib/memset.c:1}","{File memset.c at arch/m68k/lib/memset.c:1})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function paging_init() at arch/m68k/kernel/setup.c:143}","{Function paging_init() at arch/m68k/kernel/setup_mm.c:143})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function csum_partial(void, int, __wsum) at arch/m68k/lib/checksum.c:42}","{Function csum_partial(void, int, __wsum) at arch/m68k/lib/checksum_mm.c:42})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function arch_gettimeoffset() at arch/m68k/kernel/time.c:95}","{Function arch_gettimeoffset() at arch/m68k/kernel/time_mm.c:95})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{File clk.c at arch/m68knommu/platform/coldfire/clk.c:1}","{File clk.c at arch/m68k/platform/coldfire/clk.c:1})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function user_enable_single_step(task_struct) at arch/m68k/kernel/ptrace.c:141}","{Function user_enable_single_step(task_struct) at arch/m68k/kernel/ptrace_mm.c:141})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{File gpio.c at arch/m68knommu/platform/5206/gpio.c:1}","{File gpio.c at arch/m68k/platform/5206/gpio.c:1})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{File pit.c at arch/m68knommu/platform/coldfire/pit.c:1}","{File pit.c at arch/m68k/platform/coldfire/pit.c:1})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function c_stop(seq_file, void) at arch/m68k/kernel/setup.c:459}","{Function c_stop(seq_file, void) at arch/m68k/kernel/setup_mm.c:459})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function kernel_execve(char, char, char) at arch/m68k/kernel/sys_m68k.c:459}","{Function kernel_execve(char, char, char) at arch/m68k/kernel/sys_m68k_mm.c:459})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function dma_map_sg(device, scatterlist, int, enum dma_data_direction) at arch/m68k/kernel/dma.c:119}","{Function dma_map_sg(device, scatterlist, int, enum dma_data_direction) at arch/m68k/kernel/dma_mm.c:119})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function module_arch_cleanup(module) at arch/m68k/kernel/module.c:134}","{Function module_arch_cleanup(module) at arch/m68k/kernel/module_mm.c:134})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function unimp_vec() at arch/m68k/kernel/traps.c:76}","{Function unimp_vec() at arch/m68k/kernel/traps_mm.c:76})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function init_pointer_table(unsigned long) at arch/m68k/mm/init.c:74}","{Function init_pointer_table(unsigned long) at arch/m68k/mm/init_mm.c:74})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{File ints.c at arch/m68knommu/platform/68360/ints.c:1}","{File ints.c at arch/m68k/platform/68360/ints.c:1})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function apply_relocate_add(Elf32_Shdr, char, unsigned int, unsigned int, module) at arch/m68k/kernel/module.c:85}","{Function apply_relocate_add(Elf32_Shdr, char, unsigned int, unsigned int, module) at arch/m68k/kernel/module_mm.c:85})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function berr_040cleanup(frame) at arch/m68k/kernel/traps.c:408}","{Function berr_040cleanup(frame) at arch/m68k/kernel/traps_mm.c:408})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function access_error060(frame) at arch/m68k/kernel/traps.c:248}","{Function access_error060(frame) at arch/m68k/kernel/traps_mm.c:248})"
"linux","66d857b08b8c3ed5c72c361f863cce77d2a978d7","MOVE","{Function sys_mmap2(unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long) at arch/m68k/kernel/sys_m68k.c:36}","{Function sys_mmap2(unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long) at arch/m68k/kernel/sys_m68k_mm.c:36})"
"linux","c582778900425d0cf2a5687a84b0125fee797d32","MOVE_RENAME","{File adv7511.c at drivers/gpu/drm/i2c/adv7511.c:1}","{File adv7511_drv.c at drivers/gpu/drm/bridge/adv7511/adv7511_drv.c:1})"
"linux","c582778900425d0cf2a5687a84b0125fee797d32","MOVE","{File adv7511.h at drivers/gpu/drm/i2c/adv7511.h:1}","{File adv7511.h at drivers/gpu/drm/bridge/adv7511/adv7511.h:1})"
"linux","33692dc381f9b89ddfc408631bf670ac2fd08ffc","MOVE_RENAME","{File opp.c at drivers/base/power/opp.c:1}","{File core.c at drivers/base/power/opp/core.c:1})"
"linux","33692dc381f9b89ddfc408631bf670ac2fd08ffc","MOVE_RENAME","{File cpufreq_opp.c at drivers/cpufreq/cpufreq_opp.c:1}","{File cpu.c at drivers/base/power/opp/cpu.c:1})"
"php-src","e30b2aae5ad93405eee19bca6125ea872f409c82","MOVE_RENAME","{File tsrm_virtual_cwd.c at TSRM/tsrm_virtual_cwd.c:1}","{File zend_virtual_cwd.c at Zend/zend_virtual_cwd.c:1})"
"php-src","e30b2aae5ad93405eee19bca6125ea872f409c82","MOVE_RENAME","{File tsrm_virtual_cwd.h at TSRM/tsrm_virtual_cwd.h:1}","{File zend_virtual_cwd.h at Zend/zend_virtual_cwd.h:1})"
"linux","a88b5ba8bd8ac18aad65ee6c6a254e2e74876db3","MOVE","{File psycho_common.c at arch/sparc64/kernel/psycho_common.c:1}","{File psycho_common.c at arch/sparc/kernel/psycho_common.c:1})"
"linux","a88b5ba8bd8ac18aad65ee6c6a254e2e74876db3","MOVE_RENAME","{File prom.c at arch/sparc64/kernel/prom.c:1}","{File prom_64.c at arch/sparc/kernel/prom_64.c:1})"
"linux","a88b5ba8bd8ac18aad65ee6c6a254e2e74876db3","MOVE","{File ds.c at arch/sparc64/kernel/ds.c:1}","{File ds.c at arch/sparc/kernel/ds.c:1})"
"linux","a88b5ba8bd8ac18aad65ee6c6a254e2e74876db3","MOVE","{File audit.c at arch/sparc64/kernel/audit.c:1}","{File audit.c at arch/sparc/kernel/audit.c:1})"
"linux","a88b5ba8bd8ac18aad65ee6c6a254e2e74876db3","MOVE","{File ebus.c at arch/sparc64/kernel/ebus.c:1}","{File ebus.c at arch/sparc/kernel/ebus.c:1})"
"linux","a88b5ba8bd8ac18aad65ee6c6a254e2e74876db3","MOVE","{File viohs.c at arch/sparc64/kernel/viohs.c:1}","{File viohs.c at arch/sparc/kernel/viohs.c:1})"
"linux","a88b5ba8bd8ac18aad65ee6c6a254e2e74876db3","MOVE","{File central.c at arch/sparc64/kernel/central.c:1}","{File central.c at arch/sparc/kernel/central.c:1})"
"linux","a88b5ba8bd8ac18aad65ee6c6a254e2e74876db3","MOVE","{File pci_impl.h at arch/sparc64/kernel/pci_impl.h:1}","{File pci_impl.h at arch/sparc/kernel/pci_impl.h:1})"
"linux","a88b5ba8bd8ac18aad65ee6c6a254e2e74876db3","MOVE_RENAME","{File smp.c at arch/sparc64/kernel/smp.c:1}","{File smp_64.c at arch/sparc/kernel/smp_64.c:1})"
"linux","a88b5ba8bd8ac18aad65ee6c6a254e2e74876db3","MOVE","{File pci_psycho.c at arch/sparc64/kernel/pci_psycho.c:1}","{File pci_psycho.c at arch/sparc/kernel/pci_psycho.c:1})"
"linux","a88b5ba8bd8ac18aad65ee6c6a254e2e74876db3","MOVE_RENAME","{File time.c at arch/sparc64/kernel/time.c:1}","{File time_64.c at arch/sparc/kernel/time_64.c:1})"
"linux","a88b5ba8bd8ac18aad65ee6c6a254e2e74876db3","MOVE","{File kprobes.c at arch/sparc64/kernel/kprobes.c:1}","{File kprobes.c at arch/sparc/kernel/kprobes.c:1})"
"linux","a88b5ba8bd8ac18aad65ee6c6a254e2e74876db3","MOVE","{File stacktrace.c at arch/sparc64/kernel/stacktrace.c:1}","{File stacktrace.c at arch/sparc/kernel/stacktrace.c:1})"
"linux","a88b5ba8bd8ac18aad65ee6c6a254e2e74876db3","MOVE","{File systbls.h at arch/sparc64/kernel/systbls.h:1}","{File systbls.h at arch/sparc/kernel/systbls.h:1})"
"linux","a88b5ba8bd8ac18aad65ee6c6a254e2e74876db3","MOVE","{File kstack.h at arch/sparc64/kernel/kstack.h:1}","{File kstack.h at arch/sparc/kernel/kstack.h:1})"
"linux","a88b5ba8bd8ac18aad65ee6c6a254e2e74876db3","MOVE","{File starfire.c at arch/sparc64/kernel/starfire.c:1}","{File starfire.c at arch/sparc/kernel/starfire.c:1})"
"linux","a88b5ba8bd8ac18aad65ee6c6a254e2e74876db3","MOVE","{File iommu_common.h at arch/sparc64/kernel/iommu_common.h:1}","{File iommu_common.h at arch/sparc/kernel/iommu_common.h:1})"
"linux","a88b5ba8bd8ac18aad65ee6c6a254e2e74876db3","MOVE","{File iommu.c at arch/sparc64/kernel/iommu.c:1}","{File iommu.c at arch/sparc/kernel/iommu.c:1})"
"linux","a88b5ba8bd8ac18aad65ee6c6a254e2e74876db3","MOVE","{File mdesc.c at arch/sparc64/kernel/mdesc.c:1}","{File mdesc.c at arch/sparc/kernel/mdesc.c:1})"
"linux","a88b5ba8bd8ac18aad65ee6c6a254e2e74876db3","MOVE_RENAME","{File sys_sparc.c at arch/sparc64/kernel/sys_sparc.c:1}","{File sys_sparc_64.c at arch/sparc/kernel/sys_sparc_64.c:1})"
"linux","a88b5ba8bd8ac18aad65ee6c6a254e2e74876db3","MOVE","{File ftrace.c at arch/sparc64/kernel/ftrace.c:1}","{File ftrace.c at arch/sparc/kernel/ftrace.c:1})"
"linux","a88b5ba8bd8ac18aad65ee6c6a254e2e74876db3","MOVE_RENAME","{File irq.c at arch/sparc64/kernel/irq.c:1}","{File irq_64.c at arch/sparc/kernel/irq_64.c:1})"
